budget,id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,release_date,production_country
120000000,40805,en,31.703608,227817248,119,Released,The Green Hornet,5.5,1251,Action,2011-01-12,united_state
110000000,53182,en,71.510596,337580051,102,Released,300: Rise of an Empire,6.1,2397,Action,2014-03-05,united_state
110000000,41513,en,36.65422,563749323,103,Released,The Smurfs,5.5,1179,Animation,2011-07-29,united_state
110000000,13700,en,19.625972,103951461,76,Released,Home on the Range,5.7,389,Animation,2004-04-02,united_state
110000000,262504,en,86.105615,179246868,121,Released,Allegiant,5.9,1998,Advanture,2016-03-09,united_state
110000000,39254,en,37.195046,299268508,127,Released,Real Steel,6.6,2692,Action,2011-09-28,india
105000000,77931,en,32.473628,347434178,105,Released,The Smurfs 2,5.5,695,Science fiction,2013-07-30,united_state
160000000,1639,en,23.336875,164508066,121,Released,Speed 2: Cruise Control,4.1,434,Action,1997-06-13,united_state
110000000,80274,en,45.94834,125537191,114,Released,Ender's Game,6.6,2303,Science fiction,2013-10-23,united_state
110000000,1571,en,48.93337,383531464,128,Released,Live Free or Die Hard,6.4,2089,Action,2007-06-20,united_kingdom
93000000,120,en,138.049577,871368364,178,Released,The Lord of the Rings: The Fellowship of the Ring,8,8705,Advanture,2001-12-18,new_zealand
110000000,10204,en,22.643776,72178895,120,Released,Around the World in 80 Days,5.7,672,Action,2004-06-16,germany
107000000,8489,en,18.866672,87713825,157,Released,Ali,6.7,447,Comedy,2001-12-11,united_state
0,10588,en,18.251129,0,82,Released,The Cat in the Hat,4.9,366,Comedy,2003-11-21,united_state
120000000,2048,en,95.914473,347234916,115,Released,"I, Robot",6.7,3793,Action,2004-07-15,united_state
130000000,1495,en,44.490453,211643158,144,Released,Kingdom of Heaven,6.6,1157,Comedy,2005-05-03,germany
133000000,10137,en,30.475297,300135367,84,Released,Stuart Little,5.8,959,Animation,1999-12-17,germany
105000000,10198,en,62.479574,267045765,97,Released,The Princess and the Frog,6.7,1247,Romance,2009-12-08,united_state
108000000,286217,en,167.93287,630161890,141,Released,The Martian,7.6,7268,Comedy,2015-09-30,united_state
126000000,1635,en,37.68056,162949164,136,Released,The Island,6.5,1770,Action,2005-07-20,united_state
90000000,24113,en,1.004579,10372291,104,Released,Town & Country,3.7,16,Comedy,2001-04-27,#REF!
90000000,9679,en,52.995628,237202299,118,Released,Gone in Sixty Seconds,6.1,1485,Action,2000-06-09,united_state
103000000,98,en,95.301296,457640427,155,Released,Gladiator,7.9,5439,Action,2000-05-01,united_kingdom
102000000,180,en,65.948959,358372926,145,Released,Minority Report,7.1,2608,Action,2002-06-20,united_state
100000000,672,en,132.397737,876688482,161,Released,Harry Potter and the Chamber of Secrets,7.4,5815,Advanture,2002-11-13,germany
150000000,36557,en,88.935165,599045960,144,Released,Casino Royale,7.3,3855,Advanture,2006-11-14,italy
100000000,869,en,51.188633,362211740,119,Released,Planet of the Apes,5.6,1243,Thriller,2001-07-25,united_state
100000000,280,en,101.74155,520000000,137,Released,Terminator 2: Judgment Day,7.7,4185,Action,1991-07-01,france
80000000,11322,en,33.691694,214104620,140,Released,Public Enemies,6.5,1344,others,2009-07-01,united_state
100000000,4982,en,42.361215,266465037,157,Released,American Gangster,7.4,1502,Comedy,2007-11-02,united_kingdom
115000000,36955,en,38.729418,378882411,141,Released,True Lies,6.8,1116,Action,1994-07-14,united_state
100000000,18487,en,40.597856,150166126,106,Released,The Taking of Pelham 1 2 3,6.2,954,Thriller,2009-06-11,united_state
100000000,39451,en,32.389353,310650585,98,Released,Little Fockers,5.4,1060,Comedy,2010-12-21,united_state
100000000,27581,en,24.399642,170432927,107,Released,The Other Guys,6.1,1383,Action,2010-08-06,united_state
100000000,9268,en,24.507987,242295562,115,Released,Eraser,5.6,543,Action,1996-06-21,canada
100000000,68718,en,82.121691,425368238,165,Released,Django Unchained,7.8,10099,Comedy,2012-12-25,united_state
100000000,10545,en,46.727941,100138851,91,Released,The Hunchback of Notre Dame,6.8,1129,Comedy,1996-06-21,united_state
100000000,11688,en,51.113717,169327687,78,Released,The Emperor's New Groove,7.2,1490,Advanture,2000-12-09,united_state
100000000,76163,en,53.732892,312573423,103,Released,The Expendables 2,6.1,2896,Action,2012-08-08,united_state
100000000,2059,en,58.849256,347451894,131,Released,National Treasure,6.4,1926,Advanture,2004-11-19,united_state
100000000,2486,en,30.863434,249288105,104,Released,Eragon,4.9,967,Science fiction,2006-12-14,united_kingdom
100000000,16523,en,31.586215,100086793,101,Released,Where the Wild Things Are,6.4,572,others,2009-10-16,united_state
100000000,116711,en,36.711378,268426634,102,Released,Epic,6.4,1121,Animation,2013-05-15,united_state
100000000,37710,en,41.426678,278731369,103,Released,The Tourist,6,1699,Action,2010-12-08,united_kingdom
100000000,9946,en,20.652943,211989043,121,Released,End of Days,5.5,482,Action,1999-11-24,united_state
100000000,1372,en,52.792678,170877916,143,Released,Blood Diamond,7.3,2281,Comedy,2006-12-07,germany
100000000,106646,en,95.007934,392000694,180,Released,The Wolf of Wall Street,7.9,6571,Crime,2013-12-25,united_state
100000000,414,en,48.205606,336529144,121,Released,Batman Forever,5.2,1498,Action,1995-05-31,united_kingdom
105000000,563,en,58.782359,121214377,129,Released,Starship Troopers,6.7,1560,Advanture,1997-11-06,united_state
102000000,83542,en,73.872343,130482868,172,Released,Cloud Atlas,6.6,2977,Comedy,2012-10-26,germany
80000000,41216,en,37.321848,140073390,97,Released,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,Animation,2010-07-10, australia
100000000,314,en,32.271938,82102379,104,Released,Catwoman,4.2,808,Action,2004-07-22,united_state
100000000,184315,en,76.842247,243400000,99,Released,Hercules,5.6,1680,Action,2014-07-23,united_state
140000000,9016,en,38.924136,109578115,95,Released,Treasure Planet,7.2,948,Advanture,2002-11-26,united_state
100000000,18162,en,19.38841,68688831,102,Released,Land of the Lost,5.3,381,Advanture,2009-06-05,united_state
90000000,138103,en,61.025639,206172544,127,Released,The Expendables 3,6.1,1795,Action,2014-08-04,france
105000000,257088,en,33.507289,133718711,114,Released,Point Break,5.5,783,Action,2015-12-03,germany
84000000,10214,en,17.815595,0,94,Released,Son of the Mask,3.6,338,Science fiction,2005-02-18,germany
100000000,205775,en,50.767332,93820758,122,Released,In the Heart of the Sea,6.5,1276,Thriller,2015-11-20,united_state
100000000,11692,en,12.092241,7103973,95,Released,The Adventures of Pluto Nash,4.4,142,Action,2002-08-15, australia
100000000,22972,en,30.254021,94882889,115,Released,Green Zone,6.4,717,others,2010-03-11,spain
99000000,227973,en,34.308098,246233113,88,Released,The Peanuts Movie,6.5,604,Animation,2015-11-05,united_state
10000000,29193,en,3.091077,13835130,110,Released,The Spanish Prisoner,7.1,73,Crime,1997-09-08,united_state
98000000,1734,en,41.862983,433013274,130,Released,The Mummy Returns,6,2206,Advanture,2001-04-28,united_state
100000000,3131,en,46.160048,193772504,167,Released,Gangs of New York,7.1,1910,Comedy,2002-12-14,united_state
94000000,76758,zh,12.516546,95311434,145,Released,The Flowers of War,7.1,187,Comedy,2011-12-15,china
85000000,9408,en,23.230851,149044513,85,Released,Surf's Up,5.9,601,Animation,2007-06-08,united_state
90000000,9890,en,19.224754,102000000,93,Released,The Stepford Wives,5.4,334,Action,2004-06-10,united_state
92000000,855,en,44.455166,172989651,144,Released,Black Hawk Down,7.2,1811,Action,2001-12-28,united_kingdom
0,77953,en,16.460356,104907746,85,Released,The Campaign,5.6,578,Comedy,2012-08-09,united_state
90000000,18,en,109.528572,263920180,126,Released,The Fifth Element,7.3,3885,Advanture,1997-05-07,france
100000000,37786,en,18.325897,288347692,146,Released,Sex and the City 2,5.4,426,Comedy,2010-05-26,united_state
95000000,10501,en,37.054554,76432727,89,Released,The Road to El Dorado,7,858,Advanture,2000-03-31,united_state
95000000,57800,en,65.229868,877244782,88,Released,Ice Age: Continental Drift,6.2,2672,Animation,2012-06-26,united_state
95000000,150689,en,101.187052,543514353,105,Released,Cinderella,6.7,2374,Romance,2015-03-12,united_kingdom
65000000,7980,en,29.257137,93525586,136,Released,The Lovely Bones,6.6,1065,Science fiction,2009-12-26,united_kingdom
94000000,12,en,85.688789,940335536,100,Released,Finding Nemo,7.6,6122,Animation,2003-05-30,united_state
94000000,122,en,123.630332,1118888979,201,Released,The Lord of the Rings: The Return of the King,8.1,8064,Advanture,2003-12-01,new_zealand
79000000,121,en,106.914973,926287400,179,Released,The Lord of the Rings: The Two Towers,8,7487,Advanture,2002-12-18,new_zealand
95000000,68737,en,63.628459,114178613,102,Released,Seventh Son,5.2,957,Advanture,2014-12-12,china
115000000,1995,en,41.498631,274703340,100,Released,Lara Croft: Tomb Raider,5.7,2192,Advanture,2001-06-11,united_state
100000000,157353,en,58.991388,103039258,119,Released,Transcendence,5.9,2295,Thriller,2014-04-16,china
93000000,331,en,1.859364,368780809,92,Released,Jurassic Park III,5.7,2077,Advanture,2001-07-18,united_state
93000000,61791,en,138.433168,482860185,105,Released,Rise of the Planet of the Apes,7,4347,Thriller,2011-08-03,united_state
90000000,8204,en,21.436682,162839667,95,Released,The Spiderwick Chronicles,6.3,572,Advanture,2008-02-14,united_state
92000000,47964,en,65.402595,304654182,98,Released,A Good Day to Die Hard,5.2,3493,Action,2013-02-06,united_state
145000000,10733,en,10.660441,25819961,137,Released,The Alamo,5.8,106,others,2004-04-07,united_state
92000000,9806,en,77.817571,631442092,115,Released,The Incredibles,7.4,5152,Action,2004-11-05,united_state
98000000,1408,en,7.029308,10017322,119,Released,Cutthroat Island,5.7,136,Action,1995-12-22,france
95000000,32657,en,61.121717,226497209,118,Released,Percy Jackson & the Olympians: The Lightning Thief,6,2010,Advanture,2010-02-01,canada
90000000,607,en,104.121555,589390539,98,Released,Men in Black,6.9,4412,Action,1997-07-02,united_state
90000000,863,en,73.575118,497366869,92,Released,Toy Story 2,7.3,3806,Animation,1999-10-30,united_state
100000000,44048,en,37.698465,167805466,98,Released,Unstoppable,6.3,1165,Action,2010-11-04,united_state
90000000,5175,en,35.814765,347325802,90,Released,Rush Hour 2,6.4,1054,Action,2001-08-03,united_state
100000000,2655,en,15.835672,155464351,130,Released,What Lies Beneath,6.3,488,Comedy,2000-07-21,united_state
100000000,22794,en,46.781182,242988466,90,Released,Cloudy with a Chance of Meatballs,6.5,1747,Animation,2009-09-17,united_state
90000000,8355,en,69.457898,886686817,94,Released,Ice Age: Dawn of the Dinosaurs,6.5,2271,Animation,2009-06-29,united_state
90000000,116745,en,43.348022,188133322,114,Released,The Secret Life of Walter Mitty,7,3144,Advanture,2013-12-18,united_state
92000000,4327,en,40.20395,264105545,98,Released,Charlie's Angels,5.6,1232,Action,2000-11-02,united_state
90000000,1422,en,63.429157,289847354,151,Released,The Departed,7.9,4339,Comedy,2006-10-05,hongkong
90000000,10674,en,67.427755,304320254,88,Released,Mulan,7.6,2008,Animation,1998-06-18,united_state
92000000,7446,en,43.192048,188072649,107,Released,Tropic Thunder,6.5,1667,Action,2008-08-09,united_state
90000000,65754,en,47.651083,232617430,158,Released,The Girl with the Dragon Tattoo,7.2,2434,Thriller,2011-12-14,norway
90000000,1572,en,51.881077,366101666,128,Released,Die Hard: With a Vengeance,6.9,2066,Action,1995-05-19,united_state
90000000,10528,en,57.834787,524028679,128,Released,Sherlock Holmes,7,5766,Action,2009-12-23,germany
100000000,271969,en,29.608322,94061311,125,Released,Ben-Hur,5.3,621,Comedy,2016-08-17,united_state
120000000,10865,en,51.548589,186053725,95,Released,Atlantis: The Lost Empire,6.7,1224,Animation,2001-06-02,united_state
0,258509,en,27.867368,233755553,92,Released,Alvin and the Chipmunks: The Road Chip,5.8,428,Advanture,2015-12-17,united_state
75000000,2253,en,38.832842,200276000,121,Released,Valkyrie,6.7,1173,Comedy,2008-12-25,germany
90000000,10661,en,40.597344,201596308,113,Released,You Don't Mess with the Zohan,5.5,1048,Comedy,2008-06-05,united_state
88000000,257344,en,140.849495,243637091,105,Released,Pixels,5.6,2513,Action,2015-07-16,united_state
100000000,644,en,34.035114,235926552,146,Released,A.I. Artificial Intelligence,6.8,1974,Comedy,2001-06-29,united_state
90000000,10756,en,16.302378,182290266,99,Released,The Haunted Mansion,5.2,466,Thriller,2003-11-25,united_state
90000000,686,en,55.249434,171120329,150,Released,Contact,7.2,1308,Comedy,1997-07-11,united_state
95000000,9383,en,28.200874,190213455,112,Released,Hollow Man,5.6,634,Action,2000-08-04,germany
80000000,179,en,18.69984,162944923,128,Released,The Interpreter,6.2,392,Crime,2005-04-08,france
90000000,76285,en,40.262261,174578751,106,Released,Percy Jackson: Sea of Monsters,5.9,1648,Advanture,2013-08-07,united_state
95000000,1996,en,56.811056,156505388,117,Released,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,Action,2003-07-21,united_state
90000000,291805,en,51.535701,334901337,129,Released,Now You See Me 2,6.7,3235,Action,2016-06-02,canada
68000000,10003,en,20.913852,118063304,116,Released,The Saint,5.9,302,Thriller,1997-04-03,united_state
92000000,1535,en,27.166757,143049560,126,Released,Spy Game,6.8,579,Action,2001-11-18,united_kingdom
90000000,2067,en,16.058284,60874615,114,Released,Mission to Mars,5.7,369,Science fiction,2000-03-10,united_state
90000000,46195,en,46.200042,484635760,96,Released,Rio,6.5,2166,Animation,2011-04-03,united_state
100000000,2277,en,24.939295,93700000,131,Released,Bicentennial Man,6.9,963,Comedy,1999-12-17,germany
90000000,10357,en,19.836124,0,104,Released,Volcano,5.2,376,Science fiction,1997-04-25,united_state
90000000,4477,en,15.350451,140807547,107,Released,The Devil's Own,5.9,290,Crime,1997-03-12,united_state
100000000,8665,en,15.625949,35168966,138,Released,K-19: The Widowmaker,6.1,264,Comedy,2002-07-19,canada
20000000,9387,en,31.802807,79114085,129,Released,Conan the Barbarian,6.6,650,Advanture,1982-04-02,united_state
88000000,921,en,24.100863,108539911,144,Released,Cinderella Man,7.3,616,Romance,2005-06-02,united_state
90000000,49852,en,3.593349,16178959,110,Released,The Nutcracker: The Untold Story,5.4,50,Science fiction,2010-11-24,united_kingdom
87000000,4464,en,14.824166,148336445,141,Released,Seabiscuit,6.7,216,Comedy,2003-07-22,united_state
92000000,664,en,32.079995,494471524,113,Released,Twister,6.1,950,Action,1996-05-10,united_state
90000000,8358,en,57.739713,429632142,143,Released,Cast Away,7.5,3218,Advanture,2000-12-22,united_state
100000000,9836,en,37.272385,384335608,108,Released,Happy Feet,5.9,1410,Animation,2006-11-16, australia
75000000,2502,en,53.213931,288500217,108,Released,The Bourne Supremacy,7.2,2825,Action,2004-07-23,germany
85000000,9772,en,36.38795,315156409,124,Released,Air Force One,6.2,840,Action,1997-07-25,germany
85000000,161,en,60.929352,450717150,116,Released,Ocean's Eleven,7.2,3783,Thriller,2001-12-07,united_state
75000000,52451,en,36.605246,132274484,110,Released,The Three Musketeers,5.6,924,Advanture,2011-08-31,united_state
85000000,76492,en,56.257411,358375603,91,Released,Hotel Transylvania,6.8,2566,Animation,2012-09-20,united_state
85000000,4523,en,29.21998,340487652,107,Released,Enchanted,6.6,1449,Comedy,2007-11-20,united_state
85000000,59961,en,34.773106,208076205,115,Released,Safe House,6.3,1345,Action,2012-02-09,united_state
85000000,10481,en,9.895061,183611771,100,Released,102 Dalmatians,5.1,313,Comedy,2000-10-07,united_state
75000000,59108,en,36.743324,152930623,104,Released,Tower Heist,5.8,932,Action,2011-11-02,united_state
85000000,1581,en,44.967453,194168700,136,Released,The Holiday,6.7,1225,Comedy,2006-12-08,united_kingdom
90000000,9798,en,41.207568,250649836,132,Released,Enemy of the State,6.7,1240,Action,1998-11-20,united_state
85000000,22897,en,16.479851,219103655,121,Released,It's Complicated,6.2,360,Comedy,2009-12-23,united_state
85000000,298,en,42.069993,311312624,122,Released,Ocean's Thirteen,6.5,1999,Crime,2007-06-07,united_state
85000000,7484,en,26.61951,197309027,83,Released,Open Season,6.1,656,Advanture,2006-09-29,united_state
85000000,157350,en,80.316463,288747895,139,Released,Divergent,6.9,4663,Advanture,2014-03-14,united_state
68000000,853,en,41.273567,96976270,131,Released,Enemy at the Gates,7.2,999,others,2001-03-13,ireland
